train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
62,4080;2,5774;79,3000;1,4490;66,8842;43,3600
62,7320;2,6141;78,6700;1,4528;66,4474;38,0300
59,9040;2,6227;79,2400;1,4603;66,8474;44,7400
59,8940;2,6425;79,0200;1,4367;67,8895;37,2800
60,6640;2,6197;79,8500;1,4216;67,8474;44,2100
62,4020;2,5884;79,0000;1,4626;68,0789;44,0400
62,0240;2,6104;79,5300;1,4332;67,4421;41,6200
58,2500;2,6663;79,1100;1,4456;66,6579;41,5700
62,4300;2,5955;79,7200;1,4340;66,2737;41,9700
61,7840;2,6228;79,3400;1,4444;67,3526;42,3100
59,1680;2,6876;79,2600;1,4477;66,2263;42,7800
59,6500;2,6459;79,1200;1,4558;67,0158;41,1500
60,4520;2,5875;79,2900;1,4623;66,7474;44,1700
58,0900;2,6848;79,7900;1,4303;67,7842;43,5800
58,7560;2,6532;80,2600;1,4219;67,3789;41,2500
59,4480;2,6715;79,8500;1,4344;67,3526;43,3800
60,5300;2,6124;79,8400;1,4341;67,5105;44,8300
63,6620;2,5606;80,0000;1,4299;66,8789;43,4500
62,3640;2,5285;79,3800;1,4639;66,9684;48,1000
61,7300;2,5674;80,0100;1,4167;67,1368;41,2200
65,7460;2,5215;79,7900;1,4328;67,1737;43,2900
62,3280;2,5709;79,3700;1,4403;67,3842;42,3400
60,5780;2,6456;79,6700;1,4322;67,3158;45,0100
62,8820;2,6108;79,4400;1,4337;67,7632;42,4300
63,4440;2,5476;79,2300;1,4717;67,1368;47,7200
64,2120;2,5106;80,0100;1,4213;67,5526;45,8300
61,9760;2,5866;80,0900;1,4221;67,8632;40,5300
63,1460;2,5619;80,2900;1,4235;68,0053;43,1000
61,2320;2,5509;80,4400;1,4175;67,4211;43,5800
61,8880;2,6039;80,4500;1,4133;67,3842;44,7000
61,7600;2,5798;80,3000;1,4095;67,4632;43,0500
61,5640;2,6255;80,1800;1,4221;67,6000;43,6300
66,4380;2,4698;79,4700;1,4853;67,2368;50,2700
61,9920;2,5747;80,1600;1,4221;67,0632;43,7900
62,7140;2,5669;80,2300;1,4170;67,4684;42,6600
62,8180;2,5588;79,9100;1,4366;67,4684;45,8600
63,9260;2,5748;79,9800;1,4360;66,9421;43,1500
64,3960;2,5114;80,3700;1,4228;67,1737;44,3600
61,2860;2,5263;80,1600;1,4298;67,5053;44,6200
63,1660;2,5813;80,3800;1,4138;67,5421;41,9700
63,4820;2,5140;80,1500;1,4296;67,4000;44,9000
57,3440;2,7092;79,7200;1,4530;67,3211;45,9000
63,1240;2,5348;79,9600;1,4308;67,3263;45,1500
61,0740;2,6419;80,5300;1,4009;67,4526;40,7400
