inf-norm-min-adv-dist;inf-norm-PGD-dist;inf-norm-sec-att-dist;inf-norm-Clever-5-samples;inf-norm-Clever-20-samples;inf-norm-Clever-100-samples;inf-norm-Clever-1024-samples;2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;2-norm-Clever-5-samples;2-norm-Clever-20-samples;2-norm-Clever-100-samples;2-norm-Clever-1024-samples;1-norm-min-adv-dist;1-norm-PGD-dist;1-norm-sec-att-dist;1-norm-Clever-5-samples;1-norm-Clever-20-samples;1-norm-Clever-100-samples;1-norm-Clever-1024-samples
0.009601593017578125;0.009601593017578125;0.022655338048934937;0,0104;0,0100;0,0095;0,0091;0,2659;0,2659;0,2921;0,3431;0,3006;0,2586;0,2336;7,5017;13,2406;7,5017;0,0334;0,0075;0,0108;0,0059
0.00990016758441925;0.00990016758441925;0.01841256022453308;0,0104;0,0098;0,0093;0,0087;0,2685;0,2685;0,2896;0,3108;0,2728;0,2707;0,2511;7,5394;7,5394;7,6499;1,8295;0,0060;0,6413;0,0197
0.00990016758441925;0.00990016758441925;0.018786251544952393;0,0098;0,0062;0,0067;0,0066;0,2712;0,3411;0,2712;0,5460;0,0047;0,0052;0,4391;7,5664;11,1027;7,5664;0,0125;0,0241;0,0598;0,0054
0.00990016758441925;0.00990016758441925;0.01711791753768921;0,0054;0,0052;0,0047;0,0046;0,2733;0,2881;0,2733;0,0441;0,0083;0,0041;0,0112;7,6322;8,7919;7,6322;0,0080;0,0076;0,0128;0,0153
0.00990016758441925;0.00990016758441925;0.01723465323448181;0,0077;0,0076;0,0074;0,0068;0,2776;0,3262;0,2776;0,0184;0,0109;0,0037;0,0092;7,6881;9,5474;7,6881;0,0086;0,0106;0,0086;0,0138
0.00990016758441925;0.00990016758441925;0.028398960828781128;0,0158;0,0153;0,0142;0,0133;0,2828;0,2828;0,3819;0,0108;0,0033;0,3520;0,2527;7,6929;9,5658;7,6929;0,0383;0,0144;0,0395;0,0235
0.010200172662734985;0.010200172662734985;0.021417975425720215;0,0056;0,0052;0,0052;0,0048;0,2846;0,2846;0,5408;0,0967;0,1867;0,1813;0,1741;7,6995;13,2292;7,6995;0,0511;0,0169;0,0221;0,0204
0.010201692581176758;0.010201692581176758;0.03731304407119751;0,0159;0,0137;0,0129;0,0124;0,2851;0,2851;0,3444;0,1390;0,1111;0,1143;0,0926;7,7303;16,5088;7,7303;0,0060;0,0385;0,0056;0,0059
0.010201692581176758;0.010201692581176758;0.017359018325805664;0,0110;0,0096;0,0086;0,0074;0,2860;0,3125;0,2860;0,0105;0,0244;0,3912;0,0102;7,7599;17,0671;7,7599;0,0159;0,0108;0,0043;0,0049
0.010201692581176758;0.010201692581176758;0.030583292245864868;0,0109;0,0103;0,0097;0,0090;0,2870;0,3614;0,2870;0,4054;0,0052;0,3464;0,3110;7,7651;7,7651;8,4491;0,0031;0,0128;0,0155;0,7322
0.01050017774105072;0.01050017774105072;0.02382686734199524;0,0051;0,0200;0,0183;0,0177;0,2896;0,3713;0,2896;0,1299;0,1553;0,1266;0,0924;7,7932;9,2344;7,7932;0,0360;0,0103;0,0070;0,0059
0.01050017774105072;0.01050017774105072;0.018114328384399414;0,0063;0,0050;0,0041;0,0035;0,2897;0,3824;0,2897;0,2320;0,2286;0,1860;0,1820;7,8774;10,3812;7,8774;0,0035;0,0128;0,0007;0,7054
0.010800182819366455;0.010800182819366455;0.015414386987686157;0,0059;0,0053;0,0051;0,0048;0,2903;0,2903;0,4397;0,0075;0,0085;0,0060;0,0016;7,9245;16,9670;7,9245;0,0105;0,0270;0,0051;0,0323
0.010800182819366455;0.010800182819366455;0.020165447145700455;0,0069;0,0046;0,0045;0,0039;0,2905;0,2971;0,2905;0,2088;0,1877;0,1621;0,1476;8,0008;9,6878;8,0008;0,0088;0,0094;0,3996;0,0061
0.010800182819366455;0.010800182819366455;0.014383018016815186;0,0031;0,0027;0,0021;0,0022;0,2954;0,2954;0,3635;0,5047;0,0088;0,0033;0,3656;8,0128;11,9002;8,0128;0,0053;0,0184;0,0092;0,0149
0.010800182819366455;0.010800182819366455;0.04026131331920624;0,0178;0,0167;0,0156;0,0148;0,2957;0,3883;0,2957;0,3999;0,3468;0,3362;0,2575;8,0827;9,1620;8,0827;0,0074;0,0049;0,0100;0,0178
0.01080024242401123;0.01080024242401123;0.026194363832473755;0,0119;0,0115;0,0102;0,0100;0,2958;0,3235;0,2958;0,3378;0,2890;0,0025;0,2320;8,1680;8,1680;11,8779;0,9462;0,7721;0,6030;0,6103
0.01080101728439331;0.01080101728439331;0.012696728110313416;0,0028;0,0025;0,0021;0,0017;0,2967;0,2982;0,2967;0,1676;0,0063;0,0069;0,0058;8,1819;9,0888;8,1819;1,1963;0,0122;0,0161;0,9148
0.01080179214477539;0.01080179214477539;0.03229403495788574;0,0098;0,0094;0,0092;0,0088;0,2977;0,3875;0,2977;0,0154;0,0388;0,0045;0,0030;8,2553;13,6884;8,2553;0,0195;0,0173;0,0104;0,0424
0.01080179214477539;0.01080179214477539;0.021076977252960205;0,0087;0,0077;0,0068;0,0061;0,3009;0,3955;0,3009;0,3488;0,3717;0,3465;0,3118;8,3053;9,2840;8,3053;0,0052;0,0060;0,0110;0,0078
0.01110018789768219;0.01110018789768219;0.024090826511383057;0,0140;0,0124;0,0119;0,0110;0,3033;0,3033;0,3874;0,3997;0,0231;0,0657;0,2786;8,3284;14,7681;8,3284;0,0169;0,0085;0,0183;0,0035
0.011100292205810547;0.011100292205810547;0.013757139444351196;0,0046;0,0031;0,0030;0,0025;0,3048;0,3049;0,3048;0,0061;0,0099;0,0085;0,0059;8,3585;15,1459;8,3585;0,0447;0,0394;0,0473;0,0079
0.011400192975997925;0.011400192975997925;0.027576997876167297;0,0176;0,0172;0,0164;0,0161;0,3053;0,3053;0,3075;0,0273;0,3178;0,2083;0,1864;8,4213;14,0161;8,4213;6,0666;0,0105;0,0309;0,0477
0.011400192975997925;0.011400192975997925;0.03194651007652283;0,0165;0,0157;0,0149;0,0138;0,3080;0,3695;0,3080;0,0107;0,0134;0,0083;0,0111;8,4625;17,7969;8,4625;0,0243;0,0202;0,0160;0,0177
0.011401891708374023;0.011401891708374023;0.01599341630935669;0,0063;0,0047;0,0045;0,0043;0,3095;0,4231;0,3095;0,5489;0,0141;0,0032;0,0019;8,5585;12,1894;8,5585;1,3589;0,9127;0,6551;0,0066
0.01170019805431366;0.01170019805431366;0.02543005347251892;0,0153;0,0147;0,0148;0,0142;0,3097;0,3527;0,3097;0,2005;0,1715;0,1652;0,1444;8,7050;13,3656;8,7050;0,0065;0,0079;0,7546;0,0079
0.01170116662979126;0.01170116662979126;0.03163298964500427;0,0129;0,0136;0,0129;0,0126;0,3108;0,3207;0,3108;0,3246;0,3154;0,2865;0,2563;8,7394;15,8629;8,7394;0,0173;0,0142;0,0074;0,0053
0.011961475014686584;0.01740288734436035;0.011961475014686584;0,0028;0,0026;0,0025;0,0023;0,3126;0,3392;0,3126;0,0110;0,0201;0,0044;0,0175;8,8628;14,4439;8,8628;0,0104;0,0236;0,0257;3,7785
0.012000203132629395;0.012000203132629395;0.02186986804008484;0,0104;0,0109;0,0098;0,0095;0,3174;0,3174;0,3546;0,0225;0,5230;0,0071;0,0056;8,8767;10,2903;8,8767;0,0064;0,0186;0,0072;0,0080
0.012000203132629395;0.012000203132629395;0.02149634063243866;0,0077;0,0068;0,0070;0,0063;0,3197;0,4283;0,3197;0,0163;0,0095;0,0059;0,0188;8,9088;26,7205;8,9088;0,0105;0,0172;0,0372;0,0072
0.012000203132629395;0.012000203132629395;0.034774407744407654;0,0107;0,0107;0,0100;0,0094;0,3252;0,3252;0,4615;0,0063;0,0089;0,0128;0,0041;9,0016;20,9036;9,0016;0,0845;0,0084;0,0127;0,0276
0.012000203132629395;0.012000203132629395;0.02728748321533203;0,0118;0,0111;0,0107;0,0094;0,3265;0,3668;0,3265;0,3582;0,2301;0,3010;0,2709;9,0529;15,2256;9,0529;0,0068;0,0061;0,9010;0,0921
0.01230020821094513;0.01230020821094513;0.022542208433151245;0,0172;0,0163;0,0145;0,0140;0,3298;0,3298;0,3840;0,0157;0,0094;0,0046;0,0190;9,2195;12,4643;9,2195;0,0277;0,0470;0,0117;0,0067
0.01230020821094513;0.01230020821094513;0.02713903784751892;0,0087;0,0083;0,0077;0,0072;0,3377;0,3902;0,3377;0,4247;0,4113;0,3586;0,2691;9,2430;9,7140;9,2430;0,9049;0,0074;0,0090;0,0028
0.01230020821094513;0.01230020821094513;0.02142299711704254;0,0087;0,0083;0,0076;0,0073;0,3387;0,3396;0,3387;0,3201;0,3161;0,2990;0,2722;9,2435;15,8075;9,2435;0,0444;0,0154;0,0037;0,0120
0.012302041053771973;0.012302041053771973;0.02363714575767517;0,0162;0,0150;0,0145;0,0129;0,3461;0,3461;0,3974;0,0093;0,0295;0,0076;0,0223;9,2910;15,1821;9,2910;0,0304;0,0270;0,0232;0,0322
0.012302041053771973;0.012302041053771973;0.03385397791862488;0,0144;0,0153;0,0139;0,0133;0,3515;0,4396;0,3515;0,4501;0,0110;0,0106;0,3833;9,2980;9,2980;9,9071;0,0190;0,0602;0,0115;0,0082
0.012600213289260864;0.012600213289260864;0.02939334511756897;0,0178;0,0160;0,0161;0,0151;0,3526;0,3526;0,3651;0,0150;0,5953;0,0145;0,0097;9,3052;15,4780;9,3052;0,0331;0,0143;0,0334;0,0031
0.012600213289260864;0.012600213289260864;0.02572929859161377;0,0142;0,0134;0,0122;0,0117;0,3565;0,3565;0,4783;0,0091;0,0018;0,0179;0,0015;9,3103;10,0533;9,3103;0,0139;0,0068;0,0137;0,0057
0.012600213289260864;0.012600213289260864;0.024859905242919922;0,0148;0,0150;0,0142;0,0137;0,3586;0,3586;0,4558;0,0148;0,0091;0,0099;0,0156;9,5458;9,5458;10,2838;0,0078;0,0477;0,0059;0,0029
0.012600541114807129;0.012600541114807129;0.030067533254623413;0,0156;0,0159;0,0140;0,0132;0,3671;0,3671;0,4171;0,5490;0,0065;0,2079;0,3751;9,8440;9,8440;10,1085;0,0077;0,0054;0,0120;0,0303
0.012900218367576599;0.012900218367576599;0.017612606287002563;0,0159;0,0141;0,0127;0,0124;0,3679;0,3679;0,4371;0,0040;0,0137;0,0160;0,0100;9,8456;11,1530;9,8456;0,0902;0,0099;0,0135;0,0092
0.012901365756988525;0.012901365756988525;0.028391867876052856;0,0169;0,0167;0,0161;0,0156;0,3692;0,3737;0,3692;0,3361;0,3075;0,2699;0,2851;9,8642;14,0613;9,8642;0,0146;0,0115;0,0073;1,0998
0.012902140617370605;0.012902140617370605;0.03753864765167236;0,0131;0,0140;0,0112;0,0114;0,3697;0,3697;0,3707;0,2773;0,2380;0,2054;0,1980;9,8986;9,8986;12,6340;0,0107;0,0174;0,0076;0,0033
0.013200223445892334;0.013200223445892334;0.031646668910980225;0,0088;0,0085;0,0073;0,0077;0,3716;0,4619;0,3716;0,0056;0,0086;0,0112;0,0083;9,9191;12,2776;9,9191;0,0601;0,0094;0,0119;0,0313
0.013200223445892334;0.013200223445892334;0.05550006031990051;0,0200;0,0184;0,0175;0,0161;0,3722;0,3722;0,3901;0,0053;0,0041;0,0052;0,3872;9,9342;15,2005;9,9342;0,0047;0,0049;0,0056;0,0062
0.013500228524208069;0.013500228524208069;0.041339218616485596;0,0172;0,0156;0,0152;0,0141;0,3764;0,3970;0,3764;0,4280;0,4153;0,2728;0,1756;10,2863;15,9812;10,2863;0,0251;0,0190;0,0112;0,0155
0.013500228524208069;0.013500228524208069;0.028318166732788086;0,0122;0,0120;0,0110;0,0108;0,3797;0,4692;0,3797;0,0071;0,0065;0,4944;0,0039;10,3566;10,3566;12,0687;0,0216;0,0070;1,9428;0,0084
0.013500228524208069;0.013500228524208069;0.02282211184501648;0,0075;0,0068;0,0042;0,0038;0,3815;0,3815;0,5601;0,2265;0,0225;0,3553;0,0079;10,4565;18,5429;10,4565;0,0073;0,0049;0,2317;0,0175
0.013500690460205078;0.013500690460205078;0.026812344789505005;0,0175;0,0159;0,0149;0,0152;0,3870;0,3870;0,4144;0,1014;0,5049;0,4694;0,4379;10,5686;15,6358;10,5686;0,0296;0,0051;0,0117;0,0019
0.013501465320587158;0.013501465320587158;0.03564891219139099;0,0182;0,0169;0,0168;0,0154;0,3871;0,3871;0,5697;0,0297;0,0093;0,0255;0,0121;10,6826;18,9804;10,6826;0,0152;0,0052;0,0064;0,0395
0.013802289962768555;0.013802289962768555;0.026061996817588806;0,0149;0,0146;0,0141;0,0133;0,3875;0,3875;0,5496;0,0815;0,5008;0,0261;0,2372;10,9247;12,6234;10,9247;0,0048;0,0729;0,0267;0,0099
0.013802289962768555;0.013802289962768555;0.02407941222190857;0,0180;0,0189;0,0178;0,0170;0,3911;0,5131;0,3911;0,0169;0,0711;0,0124;0,0145;11,1403;17,2456;11,1403;0,0118;0,0089;0,0087;0,0104
0.014100238680839539;0.014100238680839539;0.03173503279685974;0,0230;0,0222;0,0215;0,0202;0,3917;0,3917;0,6840;0,5187;0,0102;0,0130;0,0042;11,2311;14,6900;11,2311;0,0086;0,0087;0,0032;0,8959
0.014100790023803711;0.014100790023803711;0.03256508708000183;0,0145;0,0150;0,0137;0,0128;0,3929;0,3929;0,4305;0,0223;0,4633;0,4784;0,0054;11,2508;12,5895;11,2508;0,0178;0,0355;0,0201;0,0046
0.014402389526367188;0.014402389526367188;0.06412526965141296;0,0216;0,0207;0,0201;0,0196;0,3987;0,3987;0,5342;0,2849;0,0127;0,3450;0,0042;11,2819;16,2072;11,2819;0,0043;0,0241;0,0130;0,0064
0.014700248837471008;0.014700248837471008;0.03039047122001648;0,0230;0,0223;0,0202;0,0209;0,4009;0,4216;0,4009;0,0182;0,0058;0,0057;0,0069;11,7103;11,7103;12,2481;0,0155;0,0250;0,0401;0,0096
0.014700248837471008;0.014700248837471008;0.02824626863002777;0,0187;0,0186;0,0176;0,0170;0,4040;0,4040;0,4151;0,0109;0,0232;0,0266;0,0231;11,7867;15,9949;11,7867;0,0058;0,0085;0,0051;0,0147
0.014700248837471008;0.014700248837471008;0.0;0,0169;0,0152;0,0141;0,0133;0,4111;0,4111;0,4321;0,5909;0,0045;0,4286;0,0057;11,7891;17,2479;11,7891;0,0105;0,0101;1,4527;0,0067
0.014702439308166504;0.014702439308166504;0.0270535945892334;0,0146;0,0151;0,0143;0,0132;0,4164;0,5218;0,4164;0,0081;0,0249;0,0064;0,4165;11,8014;18,3520;11,8014;0,0120;0,0156;0,0209;0,0113
0.015000253915786743;0.015000253915786743;0.016866303980350494;0,0146;0,0121;0,0121;0,0097;0,4205;0,4429;0,4205;0,0106;0,0087;0,0115;0,0050;12,2939;15,7200;12,2939;0,0089;0,0284;0,4565;0,0179
0.015000253915786743;0.015000253915786743;0.026146266609430313;0,0145;0,0140;0,0132;0,0134;0,4242;0,5006;0,4242;0,0219;0,0148;0,0415;0,0050;12,4587;20,9707;12,4587;0,0115;0,0116;0,3685;0,0084
0.015000253915786743;0.015000253915786743;0.02376912534236908;0,0139;0,0137;0,0124;0,0126;0,4250;0,4250;0,5439;0,0105;0,0489;0,3963;0,3478;12,5605;24,6072;12,5605;0,0442;0,0110;3,0394;0,0179
0.01500248908996582;0.01500248908996582;0.03194829821586609;0,0234;0,0219;0,0216;0,0201;0,4315;0,4315;0,5066;0,0113;0,0249;0,0252;0,0089;13,0003;13,4589;13,0003;5,7093;0,0098;0,0281;0,0278
0.015602588653564453;0.015602588653564453;0.03004440665245056;0,0217;0,0227;0,0215;0,0201;0,4367;0,4367;1,1497;0,4673;0,0531;0,0100;0,3623;13,3755;16,1424;13,3755;0,0696;0,0206;0,0436;0,0529
0.015900269150733948;0.015900269150733948;0.03997132182121277;0,0118;0,0125;0,0115;0,0113;0,4467;0,4467;0,5611;0,0273;0,5654;0,4345;0,4123;13,6393;14,9001;13,6393;0,0288;0,0196;0,0101;0,0090
0.016500413417816162;0.016500413417816162;0.022163420915603638;0,0117;0,0104;0,0102;0,0104;0,4566;0,5345;0,4566;0,0169;0,0200;0,0044;0,0032;14,1244;14,1244;14,8317;0,0077;0,0048;0,0110;0,0367
0.01680123805999756;0.01680123805999756;0.025778591632843018;0,0138;0,0136;0,0132;0,0124;0,4618;0,4808;0,4618;0,0387;0,0362;0,5429;0,0097;14,1930;18,4393;14,1930;0,0032;0,0026;0,0087;0,0072
0.017100289463996887;0.017100289463996887;0.030228108167648315;0,0153;0,0149;0,0143;0,0135;0,4659;0,4659;0,4891;0,6553;0,0055;0,0074;0,0136;14,2160;21,2506;14,2160;0,0066;0,0339;0,0967;0,0072
0.017400294542312622;0.017400294542312622;0.032139092683792114;0,0233;0,0209;0,0184;0,0183;0,4680;0,4680;0,6446;0,0147;0,0103;0,0217;0,0063;14,6487;16,2758;14,6487;0,0238;0,0178;1,2338;0,0072
0.017700299620628357;0.017700299620628357;0.022288113832473755;0,0105;0,0106;0,0099;0,0097;0,4805;0,6049;0,4805;0,0086;0,0057;0,0075;0,0018;14,8332;14,8332;15,2804;0,0145;0,0469;0,0290;0,0200
0.018300309777259827;0.018300309777259827;0.026689469814300537;0,0182;0,0180;0,0172;0,0165;0,5105;0,5105;0,8370;0,0235;0,0412;0,0115;0,0090;14,8673;17,0873;14,8673;0,0366;0,0298;0,0376;0,0135
0.0183030366897583;0.0183030366897583;0.04370734095573425;0,0151;0,0155;0,0147;0,0147;0,5153;0,5153;0,5224;0,0844;0,0946;0,0680;0,0635;16,7963;30,6350;16,7963;2,5351;0,0073;0,2649;0,0095
0.0183030366897583;0.0183030366897583;0.026133835315704346;0,0120;0,0119;0,0106;0,0104;0,5164;0,5164;0,6315;0,0112;0,0374;0,0150;0,0211;17,0530;19,4223;17,0530;0,0087;0,0215;0,0092;0,0110
0.019801735877990723;0.019801735877990723;0.030240148305892944;0,0138;0,0142;0,0134;0,0125;0,5180;0,5180;0,5727;0,0214;0,0250;0,0080;0,6553;17,5876;19,4638;17,5876;0,0582;0,0113;0,0317;3,1024
0.021303534507751465;0.021303534507751465;0.032877951860427856;0,0187;0,0177;0,0165;0,0159;0,5326;0,6664;0,5326;0,0173;0,0081;0,0180;0,0068;18,6116;20,1938;18,6116;8,8309;0,0224;0,0137;0,0293
0.022203683853149414;0.022203683853149414;0.041727215051651;0,0223;0,0213;0,0211;0,0204;0,5759;0,7485;0,5759;0,0073;0,0088;0,0144;0,0403;19,8780;24,5379;19,8780;0,0249;0,1243;0,0100;0,0074
0.02580273151397705;0.02580273151397705;0.034051984548568726;0,0222;0,0196;0,0193;0,0188;0,6553;0,6553;0,6967;0,0092;0,0071;0,0064;0,0093;20,8274;20,8274;21,6487;0,0220;0,0406;0,0399;0,0839
