train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
65,1540;2,6578;77,9000;1,5278;65,2947;27,7100
67,7740;2,5845;78,6500;1,4545;67,5526;39,6200
67,7820;2,5881;78,4300;1,4975;65,7842;28,0500
67,0740;2,6353;78,6700;1,4652;63,8895;33,4900
62,6860;2,6966;78,1500;1,4588;64,5421;36,4000
65,5520;2,6558;78,3800;1,4868;64,6316;30,0900
65,9700;2,6326;78,4000;1,5071;65,2263;29,9000
66,1260;2,6308;78,1000;1,4749;66,0053;31,6300
66,9700;2,5947;78,6600;1,4587;65,1684;35,2000
65,9000;2,6534;78,6000;1,4594;66,3053;34,9900
67,0060;2,6004;78,3200;1,4722;64,6632;32,0500
64,4600;2,6899;78,7400;1,4615;64,3526;32,5200
66,7440;2,5692;78,6000;1,4791;64,7579;31,8600
68,8440;2,4568;79,5600;1,4411;65,6105;33,1600
66,7980;2,6196;78,8600;1,4524;66,0474;36,9800
67,6640;2,5502;78,9000;1,4699;65,8789;32,3400
66,0740;2,5669;79,6700;1,4390;66,2000;36,2100
68,4060;2,5757;79,1100;1,4694;65,6316;30,9000
63,2160;2,6731;78,7500;1,4732;63,6947;30,1900
70,3140;2,5143;78,8900;1,4892;64,0316;29,1200
65,6040;2,6766;80,1700;1,4314;66,5842;32,8300
65,3560;2,5677;79,4200;1,4310;65,5263;35,3900
67,9060;2,5458;79,2400;1,4459;64,5632;32,6700
68,5100;2,5090;79,6800;1,4266;65,5632;37,0300
69,2920;2,5036;79,6400;1,4248;67,2316;37,7400
68,4420;2,5146;79,7000;1,4120;65,3842;35,7200
69,4360;2,4746;79,6200;1,4348;66,6474;34,6700
68,3160;2,5592;79,9000;1,4220;66,8316;33,0900
69,5700;2,5136;79,6700;1,4446;64,5632;32,0300
71,5540;2,4358;78,8800;1,5026;65,0211;29,5400
67,9880;2,5724;80,0000;1,4384;67,1105;32,3600
68,7380;2,5896;80,2600;1,4165;66,8842;35,0500
70,0480;2,4641;80,3800;1,4051;67,2316;38,7600
71,9060;2,4287;80,5200;1,4143;67,8000;35,2500
68,2180;2,5971;80,6200;1,4102;66,9947;35,0900
73,0440;2,4100;80,5300;1,4187;67,0632;33,0700
69,4900;2,5090;80,9900;1,4088;65,8684;33,7700
66,0860;2,6167;80,6900;1,4156;66,9947;33,7700
69,8100;2,4860;80,7800;1,4020;68,4947;37,1900
70,3220;2,4748;80,5100;1,4064;67,4842;35,3500
71,8320;2,4519;81,0800;1,3904;68,7526;37,3600
71,1400;2,4526;80,5200;1,4137;67,7737;34,7500
73,4440;2,3662;80,5600;1,4028;70,0895;35,4800
70,1160;2,4700;80,7100;1,3923;68,1368;35,4600
71,8800;2,4786;81,1200;1,3723;68,8368;38,6600
72,3620;2,4292;80,9200;1,3882;67,9263;36,6200
69,0580;2,5311;81,2700;1,3826;68,6632;34,6900
70,6500;2,4677;81,0200;1,3939;68,6684;34,4100
70,6000;2,4672;81,4200;1,3972;69,6211;34,6900
70,3140;2,4619;81,5000;1,3865;68,9211;35,2600
72,5740;2,3709;81,5600;1,3755;68,7211;40,2600
69,1280;2,5688;81,3100;1,3828;67,9789;35,9300
69,3500;2,4994;80,9000;1,4060;66,9105;33,9900
72,4960;2,3909;81,6000;1,3707;68,5632;37,9900
71,8320;2,4246;81,0900;1,3802;68,5263;35,4700
69,5540;2,5151;81,7600;1,3707;67,8526;38,0900
68,9980;2,5716;81,6200;1,3811;68,7421;34,6500
68,4620;2,5431;81,0300;1,3953;68,1737;34,4700
